AUTHOR,JOURNAL,MONTH,YEAR,POEM TITLE,FILENAME,VOL,NO,NOTES
SEIFFERT_MARJORIE,Oth,1,1919,Pianissimo,oth0459.txt,5,2,Added
SEIFFERT_MARJORIE,Oth,1,1919,Portrait by Zuloaga,oth0460.txt,5,2,Added
SEIFFERT_MARJORIE,Oth,1,1919,Gestures,oth0461.txt,5,2,Added
SEIFFERT_MARJORIE,Oth,1,1919,Veils,oth0462.txt,5,2,Added
SEIFFERT_MARJORIE,Oth,1,1919,Freedom,oth0463.txt,5,2,Added
SEIFFERT_MARJORIE,Oth,1,1919,Mud,oth0464.txt,5,2,Added
SEIFFERT_MARJORIE,Oth,1,1919,Fools Say - ,oth0465.txt,5,2,Added
SCOTT_EVELYN,Oth,2,1919,Women,oth0466.txt,5,3,
SCOTT_EVELYN,Oth,2,1919,Young girls,oth0467.txt,5,3,
HARTLEY_MARSDEN,Oth,2,1919,Scaramouche,oth0468.txt,5,3,
JOHNSON_FENTON,Oth,2,1919,Aunt Hannah Jackson,oth0469.txt,5,3,
JOHNSON_FENTON,Oth,2,1919,Aunt Jane Allen,oth0470.txt,5,3,
JOHNSON_FENTON,Oth,2,1919,The Gambler,oth0471.txt,5,3,
JOHNSON_FENTON,Oth,2,1919,The Barber,oth0472.txt,5,3,
JOHNSON_FENTON,Oth,2,1919,The Drunkard,oth0473.txt,5,3,
AIKEN_CONRAD,Oth,2,1919,Portait of one dead,oth0474.txt,5,3,
WILLIAMS_WILLIAM,Oth,2,1919,Romance moderne,oth0475.txt,5,3,
LINDSAY_VACHEL,Oth,3,1919,The Sea serpent chantey,oth0476.txt,5,4,
HARTLEY_MARSDEN,Oth,3,1919,Swallows,oth0477.txt,5,4,
MOORE_MARIANNE,Oth,3,1919,Radical,oth0478.txt,5,4,
HOYT_HELEN,Oth,3,1919,Vegetable store,oth0479.txt,5,4,
RIDGE_LOLA,Oth,3,1919,Jaguar,oth0480.txt,5,4,
SAPHIER_WILLIAM,Oth,3,1919,Conscience,oth0481.txt,5,4,
KREYMBORG_ALFRED,Oth,3,1919,Arabs,oth0482.txt,5,4,
SANDBURG_CARL,Oth,5,1919,Long guns,oth0483.txt,5,5,
SARETT_LEW,Oth,5,1919,Bet Against Me No Longer: A Chippewa Love Song,oth0484.txt,5,5,Added
JOHNSON_FENTON,Oth,5,1919, The Artist,oth0485.txt,5,5,
JOHNSON_FENTON,Oth,5,1919,Dreams,oth0486.txt,5,5,
WINTERS_ARTHUR,Oth,5,1919,Round eyes,oth0487.txt,5,5,
SCOTT_EVELYN,Oth,5,1919,Penelope,oth0488.txt,5,5,
SCOTT_EVELYN,Oth,5,1919,Young men,oth0489.txt,5,5,
DORGE_JEANNE,Oth,5,1919,The Prayer rug,oth0490.txt,5,5,
DORGE_JEANNE,Oth,5,1919,Defeat,oth0491.txt,5,5,
HOYT_HELEN,Oth,5,1919,For you a transient joy,oth0492.txt,5,5,
CARR_DAPHNE,Oth,5,1919,Steel Town,oth0493.txt,5,5,
ALDEN_BAXTER,Oth,5,1919,"To an Old Korean Paining Avalakitesvara, Goddess of Compassion",oth0494.txt,5,5,
GOULD_WALLACE,Oth,5,1919, Snows,oth0495.txt,5,5,
FUJITA_JUN,Oth,5,1919, Sister,oth0496.txt,5,5,
KREYMBORG_ALFRED,Oth,5,1919,Vision,oth0497.txt,5,5,
MOORE_MARIANNE,Oth,7,1919,Poetry,oth0498.txt,5,6,
KREYMBORG_ALFRED,Oth,7,1919,Nun show,oth0499.txt,5,6,
STROBEL_MARIAN,Oth,7,1919, Collectors,oth0500.txt,5,6,
STROBEL_MARIAN,Oth,7,1919,The Room is as we left it,oth0501.txt,5,6,
SAPHIER_WILLIAM,Oth,7,1919,Destiny,oth0502.txt,5,6,
TURNER_ALVA,Oth,7,1919,Hazel Dean,oth0503.txt,5,6,
TURNER_ALVA,Oth,7,1919,Lillian,oth0504.txt,5,6,
TURNER_ALVA,Oth,7,1919, Dora Northern,oth0505.txt,5,6,
DAWSON_MITCHELL,Oth,7,1919,To diverse contemporaries,oth0506.txt,5,6,
STEVENS_WALLACE,Oth,7,1919,Earthly anecdotes,oth0507.txt,5,6,
STEVENS_WALLACE,Oth,7,1919,Life is motion,oth0508.txt,5,6,
RIDGE_LOLA,Oth,7,1919,Easter dawn,oth0509.txt,5,6,
GOULD_WALLACE,Oth,7,1919, My secret,oth0510.txt,5,6,
GOULD_WALLACE,Oth,7,1919, Poeme erotique,oth0511.txt,5,6,
GOULD_WALLACE,Oth,7,1919, To W,oth0512.txt,5,6,
CARNEVALI_EMMANUEL,Oth,7,1919,Serenade,oth0513.txt,5,6,
